data_fato,hora_fato,grupo_incidente,tipo_incidente,uf,municipio,bairro,tipo_local,fonte_dados,categoria_macro,ano,mes,mes_nome,data_mes,dia_da_semana_num,dia_da_semana,fim_de_semana,hora_num,periodo_dia,idade,genero,cor,faixa_etaria,tipo_objeto,acao_objeto,tipo,marca,modelo,cor_veiculo,tipo_boletim,tipo_envolvimento,sexo,cutis,cod_incidente
2025-06-12,21:45:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM VEÍCULO,ES,VITORIA,PRAIA DO SUA,VIA PÚBLICA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,21.0,NOITE,,,,,APARELHOS TELEFONICOS,FURTADO,S/I,SAMSUNG,S/I,S/I,,,,,
2025-06-12,17:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,ILHA DE SANTA MARIA,VIA PÚBLICA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,17.0,TARDE,,,,,BICICLETA,ROUBADO,S/I,CALOI,ARO 29,S/I,,,,,
2025-06-12,17:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,ILHA DE SANTA MARIA,VIA PÚBLICA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,17.0,TARDE,,,,,APARELHOS TELEFONICOS,ROUBADO,S/I,MOTOROLA,S/I,S/I,,,,,
2025-06-12,19:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,ROSARIO DE FATIMA,VIA PÚBLICA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,19.0,NOITE,,,,,APARELHOS TELEFONICOS,ROUBADO,S/I,MOTOROLA,MOTO EDGE 50 FUSION 256 GB,S/I,,,,,
2025-06-12,17:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: DE VEÍCULO: BICICLETA,ES,VITORIA,CENTRO,VIA PÚBLICA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,17.0,TARDE,,,,,BICICLETA,FURTADO,S/I,OGGI,29 HACKER SPORT 21 V,S/I,,,,,
2025-06-12,19:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,GUARAPARI,SANTA MONICA,VIA PÚBLICA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,19.0,NOITE,,,,,APARELHOS TELEFONICOS,ROUBADO,S/I,SAMSUNG,S/I,S/I,,,,,
2025-06-12,18:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: DE VEÍCULO: AUTOMOTOR: PARTICULAR,ES,SERRA,ROSARIO DE FATIMA,VIA PÚBLICA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,18.0,NOITE,,,,,VEICULO,FURTADO,AUTOMÓVEL,FIAT,UNO MILLE IE,BRANCO,,,,,
2025-06-12,22:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,COLATINA,SAO MARCOS,RESIDÊNCIA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,22.0,NOITE,,,,,VEICULO,FURTADO,MOTOCICLETA,HONDA,CG 125 FAN ES,VERMELHO,,,,,
2025-06-12,17:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO,ES,VILA VELHA,SANTA MONICA,VIA PÚBLICA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,17.0,TARDE,,,,,APARELHOS TELEFONICOS,FURTADO,S/I,SAMSUNG,SM-A546E/DS,S/I,,,,,
2025-06-12,17:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,LINHARES,LAGOA DO MEIO,VIA PÚBLICA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,17.0,TARDE,,,,,APARELHOS TELEFONICOS,ROUBADO,S/I,APPLE,IPHONE 11,S/I,,,,,
2025-06-12,00:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO,ES,SOORETAMA,CENTRO,RESIDÊNCIA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,0.0,MADRUGADA,,,,,BICICLETA,FURTADO,S/I,GTI ROMA,ARO 2921VORIGINAL /CINZA +PRETO,S/I,,,,,
2025-06-12,15:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,BANDEIRANTES,VIA PÚBLICA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,15.0,TARDE,,,,,APARELHOS TELEFONICOS,ROUBADO,S/I,APPLE,IPHONE XR,S/I,,,,,
2025-06-12,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: DE VEÍCULO: AUTOMOTOR,ES,VILA VELHA,CIDADE DA BARRA,VIA PÚBLICA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,,,,,,,VEICULO,FURTADO,MOTOCICLETA,TRIUMPH,DAYTONA R,PRETO,,,,,
2025-06-12,16:50:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO EM ENSINO,ES,VITORIA,BENTO FERREIRA,ESCOLA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,16.0,TARDE,,,,,APARELHOS TELEFONICOS,FURTADO,S/I,SAMSUNG,M31 SAMSUNG,S/I,,,,,
2025-06-12,04:32:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,BAIRRO DAS LARANJEIRAS,VIA PÚBLICA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,4.0,MADRUGADA,,,,,APARELHOS TELEFONICOS,ROUBADO,S/I,XIAOMI,GRAND AZUL 13 C,S/I,,,,,
2025-06-12,22:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,JOCKEY DE ITAPARICA,VIA PÚBLICA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,22.0,NOITE,,,,,APARELHOS TELEFONICOS,ROUBADO,S/I,SAMSUNG,S 25 ULTRA,S/I,,,,,
2025-06-12,23:59:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO,ES,SERRA,RESIDENCIAL JACARAIPE,VIA PÚBLICA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,23.0,NOITE,,,,,APARELHOS TELEFONICOS,ROUBADO,S/I,SAMSUNG,SAMSUNG GALAXY A 15,S/I,,,,,
2025-06-12,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: DE VEÍCULO: CICLOMOTOR,ES,SERRA,PARQUE RESIDENCIAL LARANJEIRAS,VIA PÚBLICA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,,,,,,,VEICULO,FURTADO,MOTOCICLETA,HONDA,CG 160 FAN,VERMELHO,,,,,
2025-06-12,17:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO,ES,LINHARES,AVISO,ESCOLA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,17.0,TARDE,,,,,APARELHOS TELEFONICOS,FURTADO,S/I,MOTOROLA,G23,S/I,,,,,
2025-06-12,16:41:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: DE VEÍCULO: BICICLETA,ES,VILA VELHA,RIO MARINHO,CONSULTORIO,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,16.0,TARDE,,,,,BICICLETA,FURTADO,S/I,OGGI,29 FLOAT SPORT TOURNEY 21V,S/I,,,,,
2025-06-12,02:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,COQUEIRAL DE ITAPARICA,VIA PÚBLICA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,2.0,MADRUGADA,,,,,APARELHOS TELEFONICOS,ROUBADO,S/I,APPLE,IPHONE 13,S/I,,,,,
2025-06-12,19:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO,ES,CACHOEIRO DE ITAPEMIRIM,AQUIDABAN,VIA PÚBLICA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,19.0,NOITE,,,,,APARELHOS TELEFONICOS,ROUBADO,S/I,MOTOROLA,MOTO G 75,S/I,,,,,
2025-06-12,19:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO,ES,CACHOEIRO DE ITAPEMIRIM,AQUIDABAN,VIA PÚBLICA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,19.0,NOITE,,,,,APARELHOS TELEFONICOS,ROUBADO,S/I,MOTOROLA,MOTO G 75,S/I,,,,,
2025-06-12,22:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO,ES,COLATINA,SAO SILVANO,COMÉRCIO,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,22.0,NOITE,,,,,APARELHOS TELEFONICOS,FURTADO,S/I,SAMSUNG,A35,S/I,,,,,
2025-06-12,15:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: DE VEÍCULO: BICICLETA,ES,SERRA,JARDIM TROPICAL,VIA PÚBLICA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,15.0,TARDE,,,,,BICICLETA,FURTADO,S/I,GIL MEX,MONTANBAIK,S/I,,,,,
2025-06-12,16:29:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,VITORIA,GRANDE VITORIA,TRANSP COLETIVO,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,16.0,TARDE,,,,,APARELHOS TELEFONICOS,FURTADO,S/I,APPLE,IPHONE,S/I,,,,,
2025-06-12,14:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO,ES,SERRA,SERRA CENTRO,VIA PÚBLICA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,14.0,TARDE,,,,,APARELHOS TELEFONICOS,FURTADO,S/I,MOTOROLA,MOTO G24,S/I,,,,,
2025-06-12,15:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: DE VEÍCULO: BICICLETA,ES,SERRA,NOVO HORIZONTE,COMÉRCIO,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,15.0,TARDE,,,,,BICICLETA,FURTADO,S/I,SOUTH,MODELO ARO 29,S/I,,,,,
2025-06-12,18:45:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO,ES,SERRA,PARQUE RESIDENCIAL LARANJEIRAS,TRANSP COLETIVO,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,18.0,NOITE,,,,,APARELHOS TELEFONICOS,ROUBADO,S/I,SAMSUNG,SAMSUNG A35 5G,S/I,,,,,
2025-06-12,18:15:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: DE VEÍCULO: BICICLETA,ES,VILA VELHA,ITAPOA,VIA PÚBLICA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,18.0,NOITE,,,,,BICICLETA,ROUBADO,S/I,OUTRAS MARCAS,V8 PRÓ,S/I,,,,,
2025-06-12,18:15:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,RIO MARINHO,VIA PÚBLICA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,18.0,NOITE,,,,,BICICLETA,ROUBADO,S/I,OUXI,ELETRICA,S/I,,,,,
2025-06-12,01:32:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: DE VEÍCULO: BICICLETA,ES,SERRA,PARQUE RESIDENCIAL LARANJEIRAS,RESIDÊNCIA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,1.0,MADRUGADA,,,,,BICICLETA,FURTADO,S/I,KSVJ,ARO 29,S/I,,,,,
2025-06-12,13:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM VEÍCULO,ES,CARIACICA,CAMPO GRANDE,COMÉRCIO,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,13.0,TARDE,,,,,APARELHOS TELEFONICOS,FURTADO,S/I,SAMSUNG,SAMSUNG A06,S/I,,,,,
2025-06-12,05:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,CARIACICA,JARDIM AMERICA,TRANSP COLETIVO,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,5.0,MADRUGADA,,,,,APARELHOS TELEFONICOS,FURTADO,S/I,MOTOROLA,G84,S/I,,,,,
2025-06-12,08:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO,ES,CARIACICA,JARDIM AMERICA,COMÉRCIO,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,8.0,MANHA,,,,,APARELHOS TELEFONICOS,FURTADO,S/I,MOTOROLA,MOTO E22 PRETO 4/64,S/I,,,,,
2025-06-12,15:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,SAO JUDAS TADEU,RESIDÊNCIA,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,15.0,TARDE,,,,,APARELHOS TELEFONICOS,ROUBADO,S/I,XIAOMI,REDMI NOTE 11,S/I,,,,,
2025-06-12,15:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,VILA VELHA,CENTRO VILA VELHA,COMÉRCIO,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,15.0,TARDE,,,,,APARELHOS TELEFONICOS,FURTADO,S/I,SAMSUNG,S7,S/I,,,,,
2025-06-12,12:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: DE VEÍCULO: BICICLETA,ES,SERRA,SAO PATRICIO,COMÉRCIO,objetos,objetos,2025.0,6.0,JUN,2025-06-01,3.0,QUI,False,12.0,TARDE,,,,,BICICLETA,FURTADO,S/I,SENZI,PLAY,S/I,,,,,
2025-07-01,00:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: DE VEÍCULO: AUTOMOTOR,ES,CARIACICA,MARACANA,VIA PÚBLICA,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,0.0,MADRUGADA,,,,,VEICULO,FURTADO,MOTOCICLETA,HONDA,NXR150 BROS ES,VERMELHO,,,,,
2025-07-01,04:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: DE VEÍCULO: CICLOMOTOR,ES,COLATINA,MARIA DAS GRACAS,VIA PÚBLICA,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,4.0,MADRUGADA,,,,,VEICULO,FURTADO,MOTOCICLETA,HONDA,CG150 TITAN MIX KS,AZUL,,,,,
2025-07-01,05:45:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,VILA CAPIXABA,VIA PÚBLICA,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,5.0,MADRUGADA,,,,,APARELHOS TELEFONICOS,ROUBADO,S/I,SAMSUNG,GALAXY M34,S/I,,,,,
2025-07-01,05:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,SAO FRANCISCO,VIA PÚBLICA,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,5.0,MADRUGADA,,,,,APARELHOS TELEFONICOS,ROUBADO,S/I,MOTOROLA,MOTO G53 5G,S/I,,,,,
2025-07-01,05:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,SAO FRANCISCO,VIA PÚBLICA,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,5.0,MADRUGADA,,,,,APARELHOS TELEFONICOS,ROUBADO,S/I,XIAOMI,"POCO C65 8GB RAM, 256GB ROM",S/I,,,,,
2025-07-01,05:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,SAO FRANCISCO,VIA PÚBLICA,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,5.0,MADRUGADA,,,,,APARELHOS TELEFONICOS,ROUBADO,S/I,XIAOMI,"REDMI 12 8GB RAM, 256GB ROM",S/I,,,,,
2025-07-01,05:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,SAO FRANCISCO,VIA PÚBLICA,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,5.0,MADRUGADA,,,,,APARELHOS TELEFONICOS,ROUBADO,S/I,SAMSUNG,GALAXY A03S 64GB 4G,S/I,,,,,
2025-07-01,02:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: DE VEÍCULO: CICLOMOTOR,ES,AFONSO CLAUDIO,EMPOSSADO,VIA PÚBLICA,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,2.0,MADRUGADA,,,,,APARELHOS TELEFONICOS,ROUBADO,S/I,MOTOROLA,J24,S/I,,,,,
2025-07-01,02:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: DE VEÍCULO: CICLOMOTOR,ES,AFONSO CLAUDIO,EMPOSSADO,VIA PÚBLICA,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,2.0,MADRUGADA,,,,,VEICULO,ROUBADO,MOTOCICLETA,YAMAHA,YBR 125E,VERDE,,,,,
2025-07-01,05:47:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO,ES,CARIACICA,SANTO ANDRE,VIA PÚBLICA,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,5.0,MADRUGADA,,,,,APARELHOS TELEFONICOS,ROUBADO,S/I,XIAOMI,REDMI NOTE 12 PRO 5G,S/I,,,,,
2025-07-01,04:10:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,VILA VELHA,PRAIA DA COSTA,RESIDÊNCIA,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,4.0,MADRUGADA,,,,,BICICLETA,FURTADO,S/I,DIVERSAS,DIVERSAS,S/I,,,,,
2025-07-01,05:50:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO,ES,CARIACICA,SANTO ANDRE,VIA PÚBLICA,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,5.0,MADRUGADA,,,,,APARELHOS TELEFONICOS,ROUBADO,S/I,MOTOROLA,MOTO G 84 5G,S/I,,,,,
2025-07-01,06:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,SANTO ANDRE,VIA PÚBLICA,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,6.0,MANHA,,,,,APARELHOS TELEFONICOS,ROUBADO,S/I,MOTOROLA,MOTO G34,S/I,,,,,
2025-07-01,11:50:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,LINHARES,MOVELAR,VIA PÚBLICA,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,11.0,MANHA,,,,,APARELHOS TELEFONICOS,ROUBADO,S/I,XIAOMI,REDMI NOTE 9S,S/I,,,,,
2025-07-01,10:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO,ES,CARIACICA,CAMPO GRANDE,OUTRO LOCAL,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,10.0,MANHA,,,,,APARELHOS TELEFONICOS,FURTADO,S/I,MOTOROLA,MOTO G24,S/I,,,,,
2025-07-01,08:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,SAO TORQUATO,VIA PÚBLICA,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,8.0,MANHA,,,,,APARELHOS TELEFONICOS,ROUBADO,S/I,SAMSUNG,A03,S/I,,,,,
2025-07-01,08:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,SAO TORQUATO,VIA PÚBLICA,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,8.0,MANHA,,,,,VEICULO,ROUBADO,MOTOCICLETA,HONDA,PCX 150,CINZA,,,,,
2025-07-01,12:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO,ES,LINHARES,CANIVETE,VIA PÚBLICA,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,12.0,TARDE,,,,,VEICULO,FURTADO,AUTOMÓVEL,GM / CHEVROLET,CORSA SEDAN,VERDE,,,,,
2025-07-01,05:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: DE VEÍCULO: BICICLETA,ES,VILA VELHA,PRAIA DA COSTA,RESIDÊNCIA,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,5.0,MADRUGADA,,,,,BICICLETA,FURTADO,S/I,INOW,V20 BREAK,S/I,,,,,
2025-07-01,13:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: DE VEÍCULO: CICLOMOTOR,ES,SERRA,PARQUE RESIDENCIAL NOVA ALMEIDA,VIA PÚBLICA,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,13.0,TARDE,,,,,VEICULO,FURTADO,MOTOCICLETA,HONDA,NXR 160 BROS,CINZA,,,,,
2025-07-01,01:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO,ES,VILA VELHA,JOCKEY DE ITAPARICA,RESIDÊNCIA,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,1.0,MADRUGADA,,,,,BICICLETA,FURTADO,S/I,COLLI,MUNIQUE ARO 29,S/I,,,,,
2025-07-01,15:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: DE VEÍCULO: AUTOMOTOR: PARTICULAR,ES,SERRA,CENTRAL CARAPINA,VIA PÚBLICA,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,15.0,TARDE,,,,,VEICULO,ROUBADO,CAMINHONETE,TOYOTA,HILUX CDLOWM4FD,BRANCO,,,,,
2025-07-01,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: DE VEÍCULO: AUTOMOTOR,ES,VILA VELHA,DIVINO ESPIRITO SANTO,VIA PÚBLICA,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,,,,,,,VEICULO,FURTADO,AUTOMÓVEL,RENAULT,OUTROS,BRANCO,,,,,
2025-07-01,06:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO,ES,VIANA,MARCILIO DE NORONHA,RESIDÊNCIA,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,6.0,MANHA,,,,,APARELHOS TELEFONICOS,ROUBADO,S/I,APPLE,PRO MAX 15 BLACK,S/I,,,,,
2025-07-01,06:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO,ES,VIANA,MARCILIO DE NORONHA,RESIDÊNCIA,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,6.0,MANHA,,,,,APARELHOS TELEFONICOS,ROUBADO,S/I,OUTROS,REDMI NOTE 10 S,S/I,,,,,
2025-07-01,06:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO,ES,VIANA,MARCILIO DE NORONHA,RESIDÊNCIA,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,6.0,MANHA,,,,,APARELHOS TELEFONICOS,ROUBADO,S/I,SAMSUNG,A 14,S/I,,,,,
2025-07-01,14:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,SERRA,SERRA CENTRO,COMÉRCIO,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,14.0,TARDE,,,,,APARELHOS TELEFONICOS,FURTADO,S/I,XIAOMI,REDMI 12,S/I,,,,,
2025-07-01,18:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: DE VEÍCULO: CICLOMOTOR,ES,VILA VELHA,ARIBIRI,VIA PÚBLICA,objetos,objetos,2025.0,7.0,JUL,2025-07-01,1.0,TER,False,18.0,NOITE,,,,,VEICULO,ROUBADO,MOTOCICLETA,HONDA,CB 300CC,AZUL,,,,,
