fonte_dados,categoria_macro,genero,cor,idade,faixa_etaria,municipio,bairro,sexo,cutis
homicidios,violencia_social,1 - MASCULINO,PARDA,42.0,35_44,COLATINA,AYRTON SENNA,,
homicidios,violencia_social,1 - MASCULINO,PARDA,33.0,25_34,VILA VELHA,BOA VISTA I,,
homicidios,violencia_social,1 - MASCULINO,PARDA,20.0,18_24,MONTANHA,ZONA RURAL,,
homicidios,violencia_social,1 - MASCULINO,BRANCA,32.0,25_34,IRUPI,ZONA RURAL,,
homicidios,violencia_social,1 - MASCULINO,PARDA,22.0,18_24,VILA VELHA,SANTA RITA,,
homicidios,violencia_social,1 - MASCULINO,PREJUDICADO,42.0,35_44,VARGEM ALTA,CENTRO,,
violencia_domestica,violencia_social,,,,,VILA VELHA,COQUEIRAL DE ITAPARICA,S/I,BRANCA
violencia_domestica,violencia_social,,,,,VILA VELHA,COQUEIRAL DE ITAPARICA,S/I,BRANCA
violencia_domestica,violencia_social,,,,,VILA VELHA,COQUEIRAL DE ITAPARICA,S/I,PARDA
violencia_domestica,violencia_social,,,,,SAO ROQUE DO CANAA,FRANCISCO TOREZANI,FEMININO,PARDA
violencia_domestica,violencia_social,,,12.0,0_14,MARATAIZES,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,14.0,0_14,BAIXO GUANDU,ROSARIO II,MASCULINO,PARDA
violencia_domestica,violencia_social,,,14.0,0_14,SAO MATEUS,LITORANEO,FEMININO,PARDA
violencia_domestica,violencia_social,,,15.0,15_17,MARATAIZES,CIDADE NOVA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,16.0,15_17,SAO ROQUE DO CANAA,OUTRO LOCAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,17.0,15_17,SERRA,FEU ROSA,FEMININO,PARDA
violencia_domestica,violencia_social,,,18.0,18_24,MARATAIZES,CIDADE NOVA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,18.0,18_24,SANTA LEOPOLDINA,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,18.0,18_24,VILA VALERIO,ZONA RURAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,19.0,18_24,MARATAIZES,CIDADE NOVA,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,19.0,18_24,VILA VELHA,ATAIDE,FEMININO,NEGRA
violencia_domestica,violencia_social,,,20.0,18_24,SAO JOSE DO CALCADO,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,20.0,18_24,CACHOEIRO DE ITAPEMIRIM,DOUTOR GILSON CARONE,FEMININO,NEGRA
violencia_domestica,violencia_social,,,21.0,18_24,FUNDAO,ZONA RURAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,21.0,18_24,BARRA DE SAO FRANCISCO,JABUTICABA,S/I,INDETERMINADA
violencia_domestica,violencia_social,,,21.0,18_24,SERRA,CARAPINA GRANDE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,22.0,18_24,JOAO NEIVA,OUTRO LOCAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,22.0,18_24,COLATINA,COLATINA VELHA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,22.0,18_24,GUARAPARI,ADALBERTO SIMAO NADER,FEMININO,PARDA
violencia_domestica,violencia_social,,,22.0,18_24,VENDA NOVA DO IMIGRANTE,OUTRO LOCAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,22.0,18_24,BAIXO GUANDU,SAO PEDRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,MARECHAL FLORIANO,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,23.0,18_24,VILA VELHA,DIVINO ESPIRITO SANTO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,24.0,18_24,CARIACICA,CARIACICA SEDE,FEMININO,NEGRA
violencia_domestica,violencia_social,,,24.0,18_24,CARIACICA,PRESIDENTE MEDICE,FEMININO,NEGRA
violencia_domestica,violencia_social,,,24.0,18_24,GUARAPARI,PRAIA DO MORRO,MASCULINO,INDETERMINADA
violencia_domestica,violencia_social,,,24.0,18_24,VILA VELHA,ALVORADA,FEMININO,PARDA
violencia_domestica,violencia_social,,,25.0,25_34,CACHOEIRO DE ITAPEMIRIM,VILAGE DA LUZ,FEMININO,BRANCA
violencia_domestica,violencia_social,,,25.0,25_34,BOA ESPERANCA,NOVA CIDADE,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,26.0,25_34,VILA VELHA,ATAIDE,FEMININO,PARDA
violencia_domestica,violencia_social,,,26.0,25_34,ARACRUZ,JACUPEMBA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,26.0,25_34,MUNIZ FREIRE,CENTRO,MASCULINO,NEGRA
violencia_domestica,violencia_social,,,26.0,25_34,VIANA,ARLINDO ANGELO VILLASCHI,FEMININO,PARDA
violencia_domestica,violencia_social,,,26.0,25_34,SERRA,BARCELONA,FEMININO,PARDA
violencia_domestica,violencia_social,,,26.0,25_34,SERRA,NOSSA SENHORA DA CONCEICAO,FEMININO,PARDA
violencia_domestica,violencia_social,,,26.0,25_34,BAIXO GUANDU,OUTRO LOCAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,28.0,25_34,IUNA,CENTRO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,28.0,25_34,CARIACICA,SANTANA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,29.0,25_34,CACHOEIRO DE ITAPEMIRIM,ZUMBI,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,VILA VELHA,SOTECO,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,VITORIA,MARIA ORTIZ,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,CARIACICA,PORTO NOVO,FEMININO,AMARELA
violencia_domestica,violencia_social,,,30.0,25_34,COLATINA,SAO SILVANO,FEMININO,PARDA
violencia_domestica,violencia_social,,,30.0,25_34,COLATINA,VICENTE SOELA,FEMININO,PARDA
violencia_domestica,violencia_social,,,30.0,25_34,ANCHIETA,PRAIA DE GUANABARA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,30.0,25_34,VITORIA,SAO PEDRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,31.0,25_34,ECOPORANGA,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,31.0,25_34,BARRA DE SAO FRANCISCO,ZONA RURAL,FEMININO,NEGRA
violencia_domestica,violencia_social,,,31.0,25_34,ALFREDO CHAVES,IBITIRUI,FEMININO,BRANCA
violencia_domestica,violencia_social,,,32.0,25_34,ANCHIETA,IRIRI,FEMININO,PARDA
violencia_domestica,violencia_social,,,32.0,25_34,LINHARES,INTERLAGOS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,32.0,25_34,ANCHIETA,OUTRO LOCAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,33.0,25_34,JAGUARE,ZONA RURAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,33.0,25_34,SANTA MARIA DE JETIBA,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,33.0,25_34,CARIACICA,EXPEDITO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,33.0,25_34,SERRA,MANGUINHOS,FEMININO,INDIGENA
violencia_domestica,violencia_social,,,34.0,25_34,CACHOEIRO DE ITAPEMIRIM,DOUTOR GILSON CARONE,FEMININO,NEGRA
violencia_domestica,violencia_social,,,34.0,25_34,CACHOEIRO DE ITAPEMIRIM,DOUTOR GILSON CARONE,FEMININO,NEGRA
violencia_domestica,violencia_social,,,34.0,25_34,BREJETUBA,VARGEM GRANDE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,35.0,35_44,BOM JESUS DO NORTE,LOTEAMENTO GRANDE VITORIA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,35.0,35_44,COLATINA,VILA REAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,36.0,35_44,COLATINA,FRANCISCO SIMONASSI,FEMININO,NEGRA
violencia_domestica,violencia_social,,,36.0,35_44,PIUMA,UNIAO,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,BAIXO GUANDU,ROSARIO II,FEMININO,BRANCA
violencia_domestica,violencia_social,,,36.0,35_44,SAO MATEUS,SANTO ANTONIO,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,SERRA,SAO PATRICIO,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,SERRA,CIDADE CONTINENTAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,SERRA,ANDRE CARLONI,FEMININO,BRANCA
violencia_domestica,violencia_social,,,37.0,35_44,CARIACICA,SAO FRANCISCO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,37.0,35_44,ANCHIETA,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,37.0,35_44,DOMINGOS MARTINS,ARACE,FEMININO,PARDA
violencia_domestica,violencia_social,,,37.0,35_44,VILA VELHA,PRAIA DE ITAPARICA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,37.0,35_44,SERRA,JARDIM TROPICAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,38.0,35_44,ARACRUZ,VILA NOVA,FEMININO,PARDA
violencia_domestica,violencia_social,,,38.0,35_44,GUACUI,SAO PEDRO DE RATES,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,39.0,35_44,SAO ROQUE DO CANAA,OUTRO LOCAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,39.0,35_44,MUNIZ FREIRE,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,39.0,35_44,CASTELO,VILA BARBOSA,FEMININO,PARDA
violencia_domestica,violencia_social,,,39.0,35_44,ITAPEMIRIM,ZONA RURAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,39.0,35_44,SAO MATEUS,BOM SUCESSO,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,40.0,35_44,COLATINA,CARLOS GERMANO NAUMANN,FEMININO,PARDA
violencia_domestica,violencia_social,,,40.0,35_44,SERRA,TAQUARA II,FEMININO,PARDA
violencia_domestica,violencia_social,,,42.0,35_44,SERRA,TAQUARA II,FEMININO,PARDA
violencia_domestica,violencia_social,,,42.0,35_44,DOMINGOS MARTINS,ARACE,FEMININO,PARDA
violencia_domestica,violencia_social,,,42.0,35_44,VILA VELHA,BARRAMARES,S/I,PARDA
violencia_domestica,violencia_social,,,43.0,35_44,CARIACICA,NOVA ROSA DA PENHA,FEMININO,PARDA
violencia_domestica,violencia_social,,,43.0,35_44,ARACRUZ,VILA RICA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,43.0,35_44,CARIACICA,NOVA ROSA DA PENHA,FEMININO,PARDA
violencia_domestica,violencia_social,,,44.0,35_44,COLATINA,PADRE JOSE DE ANCHIETA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,45.0,45_54,GUARAPARI,PRAIA DO MORRO,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,45.0,45_54,NOVA VENECIA,OUTRO LOCAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,46.0,45_54,VITORIA,FORTE SAO JOAO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,46.0,45_54,CARIACICA,ALZIRA RAMOS,FEMININO,PARDA
violencia_domestica,violencia_social,,,46.0,45_54,CARIACICA,ALZIRA RAMOS,FEMININO,PARDA
violencia_domestica,violencia_social,,,47.0,45_54,CACHOEIRO DE ITAPEMIRIM,NOVO PARQUE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,47.0,45_54,CARIACICA,NOVA ROSA DA PENHA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,49.0,45_54,CACHOEIRO DE ITAPEMIRIM,PACOTUBA,FEMININO,PARDA
violencia_domestica,violencia_social,,,51.0,45_54,SAO GABRIEL DA PALHA,SANTA HELENA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,53.0,45_54,MARATAIZES,CIDADE NOVA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,55.0,55_64,ARACRUZ,LIMAO,FEMININO,PARDA
violencia_domestica,violencia_social,,,55.0,55_64,FUNDAO,OZEIAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,57.0,55_64,COLATINA,VILA LENIRA,S/I,BRANCA
violencia_domestica,violencia_social,,,57.0,55_64,COLATINA,SANTA TEREZINHA,S/I,BRANCA
violencia_domestica,violencia_social,,,59.0,55_64,SANTA MARIA DE JETIBA,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,59.0,55_64,COLATINA,AYRTON SENNA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,59.0,55_64,GUACUI,VALE DO SOL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,59.0,55_64,SERRA,BAIRRO DAS LARANJEIRAS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,60.0,55_64,ALEGRE,MORRO DO QUEROSENE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,61.0,55_64,MARATAIZES,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,62.0,55_64,VARGEM ALTA,OUTRO LOCAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,65.0,65_PLUS,IBATIBA,NOVO HORIZONTE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,65.0,65_PLUS,ECOPORANGA,IMBURANA,FEMININO,PARDA
violencia_domestica,violencia_social,,,67.0,65_PLUS,SERRA,SAO PATRICIO,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,70.0,65_PLUS,VENDA NOVA DO IMIGRANTE,VILA DA MATA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,70.0,65_PLUS,NOVA VENECIA,ZONA RURAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,71.0,65_PLUS,COLATINA,VILA REAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,73.0,65_PLUS,MARATAIZES,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,75.0,65_PLUS,COLATINA,VILA REAL,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,,,COLATINA,MARIA DAS GRACAS II,FEMININO,S/I
violencia_domestica,violencia_social,,,10.0,0_14,FUNDAO,SAO JOSE,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,16.0,15_17,CASTELO,VILA BARBOSA,FEMININO,PARDA
violencia_domestica,violencia_social,,,17.0,15_17,ITAPEMIRIM,ITAOCA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,18.0,18_24,GUACUI,NOVA GUACUI,FEMININO,NEGRA
violencia_domestica,violencia_social,,,21.0,18_24,CACHOEIRO DE ITAPEMIRIM,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,21.0,18_24,SAO MATEUS,RIBEIRAO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,21.0,18_24,CARIACICA,JARDIM BOTANICO,FEMININO,PARDA
violencia_domestica,violencia_social,,,21.0,18_24,VITORIA,RESISTENCIA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,22.0,18_24,VITORIA,JARDIM CAMBURI,FEMININO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,SERRA,BARCELONA,FEMININO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,MARATAIZES,JACARANDA,FEMININO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,ANCHIETA,MAIMBA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,24.0,18_24,SERRA,NOVO HORIZONTE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,24.0,18_24,SERRA,NOVO HORIZONTE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,24.0,18_24,SERRA,PARQUE DAS GAIVOTAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,26.0,25_34,PRESIDENTE KENNEDY,JAQUEIRA,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,SAO MATEUS,NOVO HORIZONTE,FEMININO,NEGRA
violencia_domestica,violencia_social,,,27.0,25_34,CACHOEIRO DE ITAPEMIRIM,ALTO UNIAO,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,27.0,25_34,BOM JESUS DO NORTE,LOTEAMENTO SILVANA,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,SERRA,FEU ROSA,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,MARATAIZES,OUTRO LOCAL,FEMININO,NEGRA
violencia_domestica,violencia_social,,,28.0,25_34,SERRA,JOSE DE ANCHIETA,FEMININO,PARDA
violencia_domestica,violencia_social,,,28.0,25_34,VILA VELHA,MORADA DA BARRA,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,VITORIA,JARDIM CAMBURI,FEMININO,BRANCA
violencia_domestica,violencia_social,,,29.0,25_34,GUACUI,SANTA CECILIA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,31.0,25_34,LINHARES,INTERLAGOS,FEMININO,PARDA
violencia_domestica,violencia_social,,,32.0,25_34,SERRA,SAO DIOGO II,FEMININO,PARDA
violencia_domestica,violencia_social,,,32.0,25_34,ARACRUZ,BARRA DO RIACHO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,34.0,25_34,VITORIA,REPUBLICA,FEMININO,PARDA
violencia_domestica,violencia_social,,,34.0,25_34,IUNA,CENTRO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,34.0,25_34,VITORIA,MARIA ORTIZ,FEMININO,PARDA
violencia_domestica,violencia_social,,,35.0,35_44,MANTENOPOLIS,OUTRO LOCAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,VILA VELHA,PRAIA DE ITAPARICA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,36.0,35_44,LINHARES,PONTAL DO IPIRANGA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,36.0,35_44,SERRA,FEU ROSA,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,BAIXO GUANDU,ZONA RURAL,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,36.0,35_44,VITORIA,HORTO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,36.0,35_44,DORES DO RIO PRETO,OUTRO LOCAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,37.0,35_44,VITORIA,RESISTENCIA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,38.0,35_44,GUARAPARI,PORTAL CLUB,FEMININO,BRANCA
violencia_domestica,violencia_social,,,38.0,35_44,CARIACICA,VISTA LINDA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,40.0,35_44,FUNDAO,SAO JOSE,FEMININO,PARDA
violencia_domestica,violencia_social,,,41.0,35_44,ITAPEMIRIM,ROSA MEIRELES,FEMININO,BRANCA
violencia_domestica,violencia_social,,,41.0,35_44,COLATINA,MARIA DAS GRACAS II,FEMININO,BRANCA
violencia_domestica,violencia_social,,,44.0,35_44,CARIACICA,ORIENTE,FEMININO,PARDA
violencia_domestica,violencia_social,,,45.0,45_54,SAO MATEUS,ZONA RURAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,48.0,45_54,PIUMA,CENTRO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,50.0,45_54,GUARAPARI,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,50.0,45_54,GUARAPARI,OLARIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,53.0,45_54,LINHARES,PONTAL DO IPIRANGA,FEMININO,PARDA
violencia_domestica,violencia_social,,,55.0,55_64,SERRA,ANDRE CARLONI,FEMININO,PARDA
violencia_domestica,violencia_social,,,57.0,55_64,COLATINA,SANTA TEREZINHA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,63.0,55_64,SERRA,PARQUE RESIDENCIAL TUBARAO,FEMININO,PARDA
violencia_domestica,violencia_social,,,,,VILA VELHA,SAO CONRADO,S/I,BRANCA
violencia_domestica,violencia_social,,,,,ITAPEMIRIM,CAMPO ACIMA,MASCULINO,PARDA
violencia_domestica,violencia_social,,,14.0,0_14,VITORIA,MARIO CYPRESTE,FEMININO,PARDA
violencia_domestica,violencia_social,,,19.0,18_24,SERRA,BAIRRO DAS LARANJEIRAS,FEMININO,NEGRA
violencia_domestica,violencia_social,,,19.0,18_24,COLATINA,ZONA RURAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,21.0,18_24,CARIACICA,JARDIM BOTANICO,FEMININO,PARDA
violencia_domestica,violencia_social,,,21.0,18_24,VILA VELHA,MORADA DA BARRA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,21.0,18_24,PIUMA,CEU AZUL,FEMININO,PARDA
violencia_domestica,violencia_social,,,21.0,18_24,VILA VELHA,JARDIM MARILANDIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,22.0,18_24,MARATAIZES,CIDADE NOVA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,23.0,18_24,GUARAPARI,SANTA MONICA,FEMININO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,LINHARES,AVISO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,24.0,18_24,AFONSO CLAUDIO,SAO VICENTE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,25.0,25_34,VILA VELHA,SAGRADA FAMILIA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,27.0,25_34,RIO NOVO DO SUL,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,28.0,25_34,NOVA VENECIA,BEIRA RIO,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,IUNA,QUILOMBO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,29.0,25_34,IUNA,QUILOMBO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,30.0,25_34,VILA VELHA,SOTECO,FEMININO,PARDA
violencia_domestica,violencia_social,,,31.0,25_34,ALEGRE,CENTRO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,32.0,25_34,SANTA LEOPOLDINA,BARRA DO MANGARAI,FEMININO,PARDA
violencia_domestica,violencia_social,,,32.0,25_34,VITORIA,JARDIM CAMBURI,FEMININO,PARDA
violencia_domestica,violencia_social,,,35.0,35_44,SAO MATEUS,GURIRI,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,SERRA,JARDIM LIMOEIRO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,36.0,35_44,PANCAS,ZONA RURAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,SERRA,SERRA DOURADA II,FEMININO,PARDA
violencia_domestica,violencia_social,,,37.0,35_44,VITORIA,MARIO CYPRESTE,FEMININO,NEGRA
violencia_domestica,violencia_social,,,37.0,35_44,SERRA,CASTELANDIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,38.0,35_44,ITAPEMIRIM,CAMPO ACIMA,FEMININO,PARDA
violencia_domestica,violencia_social,,,40.0,35_44,SERRA,BAIRRO NOVO,FEMININO,PARDA
violencia_domestica,violencia_social,,,41.0,35_44,SAO MATEUS,AROEIRA,FEMININO,PARDA
violencia_domestica,violencia_social,,,44.0,35_44,GUARAPARI,IGUAPE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,49.0,45_54,VILA VELHA,ARIBIRI,FEMININO,NEGRA
violencia_domestica,violencia_social,,,50.0,45_54,SAO GABRIEL DA PALHA,CACHOEIRA DA ONCA,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,50.0,45_54,CARIACICA,JARDIM AMERICA,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,51.0,45_54,CACHOEIRO DE ITAPEMIRIM,ZUMBI,FEMININO,PARDA
violencia_domestica,violencia_social,,,52.0,45_54,BAIXO GUANDU,SAPUCAIA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,52.0,45_54,SAO MATEUS,COHAB,FEMININO,PARDA
violencia_domestica,violencia_social,,,55.0,55_64,ITAPEMIRIM,ITAOCA,FEMININO,PARDA
violencia_domestica,violencia_social,,,55.0,55_64,SERRA,NOVA CARAPINA II,MASCULINO,PARDA
violencia_domestica,violencia_social,,,57.0,55_64,AFONSO CLAUDIO,VILA NOVA,FEMININO,PARDA
violencia_domestica,violencia_social,,,58.0,55_64,SAO MATEUS,CAMPO GRANDE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,59.0,55_64,ALEGRE,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,61.0,55_64,FUNDAO,RIO PRETO,S/I,PARDA
violencia_domestica,violencia_social,,,71.0,65_PLUS,BAIXO GUANDU,SAPUCAIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,12.0,0_14,MANTENOPOLIS,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,13.0,0_14,SAO MATEUS,GURIRI,FEMININO,PARDA
violencia_domestica,violencia_social,,,18.0,18_24,CACHOEIRO DE ITAPEMIRIM,NOVO PARQUE,FEMININO,PARDA
violencia_domestica,violencia_social,,,19.0,18_24,GUARAPARI,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,20.0,18_24,CARIACICA,BELA AURORA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,20.0,18_24,MARILANDIA,INDUSTRIAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,20.0,18_24,SERRA,LAGOA DE CARAPEBUS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,21.0,18_24,VITORIA,ILHA DO PRINCIPE,FEMININO,PARDA
violencia_domestica,violencia_social,,,22.0,18_24,GUARAPARI,PRAIA DO MORRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,CARIACICA,PORTO NOVO,FEMININO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,PIUMA,OUTRO LOCAL,FEMININO,NEGRA
violencia_domestica,violencia_social,,,24.0,18_24,DOMINGOS MARTINS,VILA VERDE,FEMININO,PARDA
violencia_domestica,violencia_social,,,24.0,18_24,CARIACICA,CAMPINA GRANDE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,24.0,18_24,CARIACICA,CAMPINA GRANDE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,24.0,18_24,CACHOEIRO DE ITAPEMIRIM,RUBEM BRAGA,FEMININO,PARDA
violencia_domestica,violencia_social,,,25.0,25_34,BAIXO GUANDU,SAO JOSE,FEMININO,PARDA
violencia_domestica,violencia_social,,,25.0,25_34,CACHOEIRO DE ITAPEMIRIM,DOUTOR GILSON CARONE,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,25.0,25_34,ARACRUZ,VILA DO RIACHO,S/I,BRANCA
violencia_domestica,violencia_social,,,25.0,25_34,BOA ESPERANCA,CENTRO,S/I,INDETERMINADA
violencia_domestica,violencia_social,,,26.0,25_34,VITORIA,MARIA ORTIZ,FEMININO,BRANCA
violencia_domestica,violencia_social,,,26.0,25_34,CARIACICA,CAMPO VERDE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,26.0,25_34,AFONSO CLAUDIO,ZONA RURAL,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,26.0,25_34,SERRA,SAO MARCOS II,FEMININO,BRANCA
violencia_domestica,violencia_social,,,26.0,25_34,MONTANHA,ANGELA DEPOLLO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,26.0,25_34,SERRA,FEU ROSA,FEMININO,PARDA
violencia_domestica,violencia_social,,,26.0,25_34,ATILIO VIVACQUA,ALTO NITEROI,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,AFONSO CLAUDIO,JOAO VALIM,FEMININO,NEGRA
violencia_domestica,violencia_social,,,27.0,25_34,CONCEICAO DO CASTELO,SANTA LUZIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,28.0,25_34,SAO JOSE DO CALCADO,CENTRO,FEMININO,NEGRA
