data_fato,hora_fato,grupo_incidente,tipo_incidente,uf,municipio,bairro,tipo_local,fonte_dados,categoria_macro,ano,mes,mes_nome,data_mes,dia_da_semana_num,dia_da_semana,fim_de_semana,hora_num,periodo_dia
2025-01-01,Indeterminada,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,MARATAIZES,CIDADE NOVA,AMBIENTE WEB,estelionatos,patrimonial,2025,1,JAN,2025-01-01,2,QUA,False,,SEM HORÁRIO
2025-01-01,Indeterminada,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,PRESIDENTE KENNEDY,CAMPO NOVO I,RESIDENCIA,estelionatos,patrimonial,2025,1,JAN,2025-01-01,2,QUA,False,,SEM HORÁRIO
2025-01-01,00:00:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,CARIACICA,ITACIBA,OUTRO LOCAL,estelionatos,patrimonial,2025,1,JAN,2025-01-01,2,QUA,False,0.0,MADRUGADA
2025-01-01,Indeterminada,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,CACHOEIRO DE ITAPEMIRIM,BAIRRO_NAO_INFORMADO,OUTRO LOCAL,estelionatos,patrimonial,2025,1,JAN,2025-01-01,2,QUA,False,,SEM HORÁRIO
2025-01-01,13:00:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,CARIACICA,NOVO BRASIL,OUTRO LOCAL,estelionatos,patrimonial,2025,1,JAN,2025-01-01,2,QUA,False,13.0,TARDE
2025-01-01,Indeterminada,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,SERRA,BALNEARIO DE CARAPEBUS,OUTRO LOCAL,estelionatos,patrimonial,2025,1,JAN,2025-01-01,2,QUA,False,,SEM HORÁRIO
2025-01-01,12:00:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,BAIXO GUANDU,SAO JOSE,COMERCIO,estelionatos,patrimonial,2025,1,JAN,2025-01-01,2,QUA,False,12.0,TARDE
2025-01-01,00:00:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,CARIACICA,BAIRRO_NAO_INFORMADO,AGENCIA BANCARIA,estelionatos,patrimonial,2025,1,JAN,2025-01-01,2,QUA,False,0.0,MADRUGADA
2025-01-01,Indeterminada,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,ANCHIETA,ALVORADA,AMBIENTE WEB,estelionatos,patrimonial,2025,1,JAN,2025-01-01,2,QUA,False,,SEM HORÁRIO
2025-01-01,Indeterminada,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,SERRA,CIVIT I,AGENCIA BANCARIA,estelionatos,patrimonial,2025,1,JAN,2025-01-01,2,QUA,False,,SEM HORÁRIO
2025-01-01,14:30:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,SERRA,SAO PEDRO,ESCOLA,estelionatos,patrimonial,2025,1,JAN,2025-01-01,2,QUA,False,14.0,TARDE
2025-01-01,09:30:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,VILA VELHA,ITAPOA,OUTRO LOCAL,estelionatos,patrimonial,2025,1,JAN,2025-01-01,2,QUA,False,9.0,MANHA
2025-01-01,09:30:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,VILA VELHA,BRISAMAR,OUTRO LOCAL,estelionatos,patrimonial,2025,1,JAN,2025-01-01,2,QUA,False,9.0,MANHA
2025-01-01,00:00:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,SERRA,SERRA DOURADA II,AMBIENTE WEB,estelionatos,patrimonial,2025,1,JAN,2025-01-01,2,QUA,False,0.0,MADRUGADA
