data_fato,hora_fato,tipo_boletim,tipo_envolvimento,idade,sexo,cutis,cod_incidente,grupo_incidente,tipo_incidente,uf,municipio,bairro,tipo_local,fonte_dados,categoria_macro,ano,mes,mes_nome,data_mes,dia_da_semana_num,dia_da_semana,fim_de_semana,hora_num,periodo_dia,faixa_etaria
2025-09-08,Indeterminada,BU,VITIMA,40.0,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,CARIACICA,NOVA BRASILIA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,0.0,SEG,False,,,35_44
2025-09-08,20:00:00,BU,VITIMA,41.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CARIACICA,SANTANA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,0.0,SEG,False,20.0,NOITE,35_44
2025-09-08,19:30:00,BU,VITIMA,41.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SERRA,PARQUE RESIDENCIAL NOVA ALMEIDA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,0.0,SEG,False,19.0,NOITE,35_44
2025-09-08,13:10:00,BU,VITIMA,42.0,MASCULINO,BRANCA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,MONTANHA,CENTRO,ESCRITORIO,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,0.0,SEG,False,13.0,TARDE,35_44
2025-09-08,Indeterminada,BU,VITIMA,42.0,FEMININO,INDETERMINADA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,CARIACICA,FLEXAL II,VIA PÚBLICA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,0.0,SEG,False,,,35_44
2025-09-08,08:30:00,BU,VITIMA,42.0,MASCULINO,NEGRA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,CARIACICA,BELA AURORA,AMBIENTE WEB,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,0.0,SEG,False,8.0,MANHA,35_44
2025-09-08,00:13:00,BABU,VITIMA,43.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VITORIA,DA PENHA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,0.0,SEG,False,0.0,MADRUGADA,35_44
2025-09-08,12:12:00,BABU,VITIMA,43.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VITORIA,MARIA ORTIZ,VIA PÚBLICA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,0.0,SEG,False,12.0,TARDE,35_44
2025-09-08,00:00:00,BU,VITIMA,44.0,FEMININO,BRANCA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,SAO JOSE DO CALCADO,CENTRO,VIA PÚBLICA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,0.0,SEG,False,0.0,MADRUGADA,35_44
2025-09-08,Indeterminada,BU,VITIMA,44.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,LINHARES,INTERLAGOS,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,0.0,SEG,False,,,35_44
2025-09-08,17:00:00,BU,VITIMA,44.0,FEMININO,BRANCA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,VITORIA,JARDIM CAMBURI,OUTRO LOCAL,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,0.0,SEG,False,17.0,TARDE,35_44
2025-09-08,15:00:00,BU,VITIMA,44.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VILA VELHA,COQUEIRAL DE ITAPARICA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,0.0,SEG,False,15.0,TARDE,35_44
2025-09-08,Indeterminada,BU,VITIMA,45.0,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,CARIACICA,VALE ESPERANCA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,0.0,SEG,False,,,45_54
2025-09-08,Indeterminada,BU,VITIMA,46.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,LINHARES,NOVA ESPERANCA,AMBIENTE WEB,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,0.0,SEG,False,,,45_54
2025-09-08,23:42:00,BABU,VITIMA,46.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,JAGUARE,CENTRO,HOSPITAL,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,0.0,SEG,False,23.0,NOITE,45_54
2025-09-08,Indeterminada,BU,VITIMA,46.0,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,CARIACICA,MARACANA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,0.0,SEG,False,,,45_54
2025-09-08,01:30:00,BU,VITIMA,46.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VILA VELHA,RESIDENCIAL COQUEIRAL,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,0.0,SEG,False,1.0,MADRUGADA,45_54
2025-09-08,00:00:00,BU,VITIMA,48.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,PIUMA,MONTE AGHA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,0.0,SEG,False,0.0,MADRUGADA,45_54
2025-09-08,14:00:00,BU,VITIMA,48.0,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,SERRA,BAIRRO DAS LARANJEIRAS,VEÍCULO,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,0.0,SEG,False,14.0,TARDE,45_54
2025-09-08,Indeterminada,BU,VITIMA,49.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,LINHARES,ZONA RURAL,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,0.0,SEG,False,,,45_54
2025-09-08,04:55:00,BU,VITIMA,50.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,PRESIDENTE KENNEDY,CENTRO,VIA PÚBLICA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,0.0,SEG,False,4.0,MADRUGADA,45_54
2025-09-08,17:00:00,BU,VITIMA,57.0,MASCULINO,PARDA,H01B,CONTRAVENÇÕES,CONTRAVENÇÕES: VIAS DE FATO: CONTRA MULHER - LEI MARIA PENHA,ES,FUNDAO,ORLY RAMOS,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,0.0,SEG,False,17.0,TARDE,55_64
2025-09-08,23:00:00,BU,VITIMA,59.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VILA VELHA,ULISSES GUIMARAES,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,0.0,SEG,False,23.0,NOITE,55_64
2025-09-08,14:00:00,BU,VITIMA,65.0,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,PRESIDENTE KENNEDY,CENTRO,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,0.0,SEG,False,14.0,TARDE,65_PLUS
2025-09-08,06:20:00,BU,VITIMA,74.0,FEMININO,NEGRA,B05A,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: DANOS: CONTRA MULHER - LEI MARIA PENHA,ES,ANCHIETA,ALVORADA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,0.0,SEG,False,6.0,MANHA,65_PLUS
2025-09-08,10:00:00,BU,VITIMA,75.0,FEMININO,BRANCA,H01B,CONTRAVENÇÕES,CONTRAVENÇÕES: VIAS DE FATO: CONTRA MULHER - LEI MARIA PENHA,ES,GUACUI,OUTRO LOCAL,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,0.0,SEG,False,10.0,MANHA,65_PLUS
2025-09-09,Indeterminada,BU,VITIMA,,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,GUARAPARI,RECANTO DA SEREIA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,,,
2025-09-09,21:39:00,BABU,VITIMA,15.0,MASCULINO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,MUNIZ FREIRE,SAO VICENTE DE PAULA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,21.0,NOITE,15_17
2025-09-09,Indeterminada,BU,VITIMA,17.0,FEMININO,INDETERMINADA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,VIANA,UNIVERSAL,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,,,15_17
2025-09-09,11:52:00,BABU,VITIMA,18.0,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,PANCAS,OPERARIO,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,11.0,MANHA,18_24
2025-09-09,09:27:00,BABU,VITIMA,19.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,MARATAIZES,BARRA DE ITAPEMIRIM,VIA PÚBLICA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,9.0,MANHA,18_24
2025-09-09,23:35:00,BABU,VITIMA,19.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,COLATINA,NOVO HORIZONTE,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,23.0,NOITE,18_24
2025-09-09,13:30:00,BU,VITIMA,22.0,FEMININO,NEGRA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,GUARAPARI,SAO GABRIEL,VIA PÚBLICA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,13.0,TARDE,18_24
2025-09-09,21:55:00,BABU,VITIMA,22.0,MASCULINO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ITAGUACU,PALMEIRA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,21.0,NOITE,18_24
2025-09-09,22:16:00,BABU,VITIMA,22.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VARGEM ALTA,ALTO CASTELINHO,VIA PÚBLICA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,22.0,NOITE,18_24
2025-09-09,08:00:00,BU,VITIMA,23.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,PEDRO CANARIO,OUTRO LOCAL,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,8.0,MANHA,18_24
2025-09-09,19:30:00,BU,VITIMA,25.0,FEMININO,PARDA,A07F,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: CONTRA MULHER - LEI MARIA PENHA,ES,SERRA,BARCELONA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,19.0,NOITE,25_34
2025-09-09,18:59:00,BABU,VITIMA,27.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,MARATAIZES,BARRA DE ITAPEMIRIM,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,18.0,NOITE,25_34
2025-09-09,21:55:00,BABU,VITIMA,27.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ITAGUACU,PALMEIRA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,21.0,NOITE,25_34
2025-09-09,12:44:00,BU,VITIMA,27.0,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,CARIACICA,EXPEDITO,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,12.0,TARDE,25_34
2025-09-09,15:30:00,BU,VITIMA,27.0,FEMININO,NEGRA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,MARATAIZES,BARRA DE ITAPEMIRIM,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,15.0,TARDE,25_34
2025-09-09,09:27:00,BABU,VITIMA,28.0,MASCULINO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,MARATAIZES,BARRA DE ITAPEMIRIM,VIA PÚBLICA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,9.0,MANHA,25_34
2025-09-09,23:00:00,BU,VITIMA,29.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VILA VELHA,COCAL,AMBIENTE WEB,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,23.0,NOITE,25_34
2025-09-09,00:56:00,BABU,VITIMA,30.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SERRA,PORTAL DE JACARAIPE,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,0.0,MADRUGADA,25_34
2025-09-09,10:00:00,BU,VITIMA,30.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,BAIXO GUANDU,OUTRO LOCAL,AMBIENTE WEB,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,10.0,MANHA,25_34
2025-09-09,Indeterminada,BU,VITIMA,30.0,FEMININO,PARDA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,GUARAPARI,PRAIA DO MORRO,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,,,25_34
2025-09-09,Indeterminada,BU,VITIMA,30.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,GUARAPARI,COROADO,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,,,25_34
2025-09-09,08:00:00,BU,VITIMA,31.0,FEMININO,PARDA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,CARIACICA,PADRE GABRIEL,OUTRO LOCAL,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,8.0,MANHA,25_34
2025-09-09,12:00:00,BU,VITIMA,32.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ARACRUZ,DECARLI,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,12.0,TARDE,25_34
2025-09-09,17:30:00,BU,VITIMA,32.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ALEGRE,VILA DO SUL,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,17.0,TARDE,25_34
2025-09-09,Indeterminada,BU,VITIMA,32.0,FEMININO,PARDA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,VILA VELHA,ATAIDE,AMBIENTE WEB,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,,,25_34
2025-09-09,17:00:00,BU,VITIMA,34.0,MASCULINO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ARACRUZ,OUTRO LOCAL,AMBIENTE WEB,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,17.0,TARDE,25_34
2025-09-09,00:00:00,BU,VITIMA,34.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SOORETAMA,SALVADOR,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,0.0,MADRUGADA,25_34
2025-09-09,20:51:00,BABU,VITIMA,35.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,MONTANHA,OUTRO LOCAL,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,20.0,NOITE,35_44
2025-09-09,21:39:00,BABU,VITIMA,35.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,MUNIZ FREIRE,SAO VICENTE DE PAULA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,21.0,NOITE,35_44
2025-09-09,06:50:00,BU,VITIMA,35.0,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,CACHOEIRO DE ITAPEMIRIM,ITAOCA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,6.0,MANHA,35_44
2025-09-09,23:26:00,BABU,VITIMA,36.0,MASCULINO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CACHOEIRO DE ITAPEMIRIM,MARBRASA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,23.0,NOITE,35_44
2025-09-09,20:12:00,BABU,VITIMA,37.0,FEMININO,INDETERMINADA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,SANTA MARIA DE JETIBA,SAO LUIS,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,20.0,NOITE,35_44
2025-09-09,22:19:00,BABU,VITIMA,37.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ARACRUZ,FATIMA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,22.0,NOITE,35_44
2025-09-09,Indeterminada,BU,VITIMA,37.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ARACRUZ,OUTRO LOCAL,OUTRO LOCAL,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,,,35_44
2025-09-09,Indeterminada,BU,VITIMA,37.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,GUARAPARI,PEROCAO,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,,,35_44
2025-09-09,17:11:00,BU,VITIMA,37.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ARACRUZ,JEQUITIBA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,17.0,TARDE,35_44
2025-09-09,17:00:00,BU,VITIMA,37.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ARACRUZ,OUTRO LOCAL,AMBIENTE WEB,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,17.0,TARDE,35_44
2025-09-09,Indeterminada,BU,VITIMA,37.0,FEMININO,BRANCA,Z32,OCORRÊNCIAS DIVERSAS/ASSISTÊNCIAIS,OCORRÊNCIAS DIVERSAS/ASSISTÊNCIAIS: NOS TERMOS DA LEI MARIA PENHA,ES,SERRA,RESIDENCIAL JACARAIPE,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,,,35_44
2025-09-09,Indeterminada,BU,VITIMA,37.0,FEMININO,BRANCA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,CARIACICA,RIO BRANCO,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,,,35_44
2025-09-09,07:00:00,BU,VITIMA,38.0,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,VILA VELHA,MORADA DA BARRA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,7.0,MANHA,35_44
2025-09-09,Indeterminada,BU,VITIMA,38.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,GUARAPARI,SAO GABRIEL,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,,,35_44
2025-09-09,Indeterminada,BU,VITIMA,39.0,FEMININO,PARDA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,JAGUARE,FATIMA,AMBIENTE WEB,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,,,35_44
2025-09-09,20:32:00,BABU,VITIMA,39.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CACHOEIRO DE ITAPEMIRIM,SAO LUCAS,VIA PÚBLICA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,20.0,NOITE,35_44
2025-09-09,00:00:00,BU,VITIMA,39.0,FEMININO,BRANCA,A07F,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: CONTRA MULHER - LEI MARIA PENHA,ES,SERRA,CIDADE POMAR,AMBIENTE WEB,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,0.0,MADRUGADA,35_44
2025-09-09,10:31:00,BU,VITIMA,39.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CARIACICA,CAMPO GRANDE,AMBIENTE WEB,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,10.0,MANHA,35_44
2025-09-09,08:50:00,BABU,VITIMA,40.0,FEMININO,NEGRA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,CARIACICA,RIO MARINHO,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,8.0,MANHA,35_44
2025-09-09,00:00:00,BU,VITIMA,40.0,FEMININO,INDETERMINADA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SAO MATEUS,OUTRO LOCAL,OUTRO LOCAL,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,0.0,MADRUGADA,35_44
2025-09-09,Indeterminada,BU,VITIMA,40.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,COLATINA,VILA AMELIA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,9.0,SET,2025-09-01,1.0,TER,False,,,35_44
