_id,DATA DO FATO,HORA DO FATO,TIPO DE BOLETIM,TIPO DE ENVOLVIMENTO,IDADE,SEXO,CÚTIS,CÓD. INCIDENTE,GRUPO DE INCIDENTE,TIPO DE INCIDENTE,UF,MUNICÍPIO,BAIRRO,TIPO DE LOCAL
15558,2025-08-18T00:00:00,18:32:00,BABU,VITIMA,18,FEMININO,PARDA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,CARIACICA,OPERARIO,RESIDÊNCIA
15559,2025-08-18T00:00:00,Indeterminada,BU,VITIMA,19,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ATILIO VIVACQUA,ALTO NITEROI,RESIDÊNCIA
15560,2025-08-18T00:00:00,18:30:00,BU,VITIMA,19,MASCULINO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ALEGRE,CAMPO AVIACAO,VIA PÚBLICA
15561,2025-08-18T00:00:00,20:00:00,BU,VITIMA,19,FEMININO,BRANCA,A11D,CRIMES CONTRA A PESSOA,"CRIMES CONTRA A PESSOA: CALÚNIA, DIFAMAÇÃO E INJÚRIA: CONTRA MULHER - LEI MARIA PENHA",ES,VITORIA,PRAIA DO CANTO,RESIDÊNCIA
15562,2025-08-18T00:00:00,12:00:00,BU,VITIMA,20,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ARACRUZ,OUTRO LOCAL,AMBIENTE WEB
15563,2025-08-18T00:00:00,13:00:00,BU,VITIMA,20,FEMININO,PARDA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,VITORIA,SAO CRISTOVAO,TRANSP COLETIVO
15564,2025-08-18T00:00:00,20:00:00,BU,VITIMA,21,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VILA VELHA,GLORIA,VIA PÚBLICA
15565,2025-08-18T00:00:00,15:00:00,BU,VITIMA,22,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,VILA VELHA,PRAIA DA COSTA,OUTRO LOCAL
15566,2025-08-18T00:00:00,08:00:00,BU,VITIMA,22,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,ITAGUACU,SANTA FE,RESIDÊNCIA
15567,2025-08-18T00:00:00,08:06:00,BABU,VITIMA,23,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VILA VELHA,PAUL,RESIDÊNCIA
15568,2025-08-18T00:00:00,00:00:00,BU,VITIMA,23,FEMININO,BRANCA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,SAO MATEUS,OUTRO LOCAL,AMBIENTE WEB
15569,2025-08-18T00:00:00,Indeterminada,BU,VITIMA,23,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,IBATIBA,FLORESTA II,RESIDÊNCIA
15570,2025-08-18T00:00:00,19:30:00,BU,VITIMA,23,FEMININO,PARDA,H01B,CONTRAVENÇÕES,CONTRAVENÇÕES: VIAS DE FATO: CONTRA MULHER - LEI MARIA PENHA,ES,SERRA,NOVO HORIZONTE,RESIDÊNCIA
15571,2025-08-18T00:00:00,12:00:00,BU,VITIMA,24,FEMININO,BRANCA,A11D,CRIMES CONTRA A PESSOA,"CRIMES CONTRA A PESSOA: CALÚNIA, DIFAMAÇÃO E INJÚRIA: CONTRA MULHER - LEI MARIA PENHA",ES,CARIACICA,CAMPINA GRANDE,RESIDÊNCIA
15572,2025-08-18T00:00:00,10:00:00,BU,VITIMA,25,FEMININO,PARDA,B05A,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: DANOS: CONTRA MULHER - LEI MARIA PENHA,ES,VILA VELHA,JOCKEY DE ITAPARICA,COMÉRCIO
15573,2025-08-18T00:00:00,15:00:00,BU,VITIMA,25,FEMININO,BRANCA,H01B,CONTRAVENÇÕES,CONTRAVENÇÕES: VIAS DE FATO: CONTRA MULHER - LEI MARIA PENHA,ES,ITAPEMIRIM,CENTRO,RESIDÊNCIA
15574,2025-08-18T00:00:00,19:24:00,BABU,VITIMA,26,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,SANTA LEOPOLDINA,BARRA DO MANGARAI,RESIDÊNCIA
15575,2025-08-18T00:00:00,21:00:00,BU,VITIMA,26,FEMININO,NEGRA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,LINHARES,BEBEDOURO,RESIDÊNCIA
15576,2025-08-18T00:00:00,Indeterminada,BU,VITIMA,27,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,PEDRO CANARIO,SANTA RITA,RESIDÊNCIA
15577,2025-08-18T00:00:00,00:00:00,BU,VITIMA,27,FEMININO,BRANCA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,SERRA,NOVA ALMEIDA CENTRO,RESIDÊNCIA
15578,2025-08-18T00:00:00,10:30:00,BU,VITIMA,27,FEMININO,BRANCA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,CARIACICA,BELA AURORA,OUTRO LOCAL
15579,2025-08-18T00:00:00,Indeterminada,BU,VITIMA,28,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,GUARAPARI,NOVA GUARAPARI,RESIDÊNCIA
15580,2025-08-18T00:00:00,14:36:00,BU,VITIMA,28,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VILA VELHA,GLORIA,RESIDÊNCIA
15581,2025-08-18T00:00:00,20:09:00,BABU,VITIMA,28,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,PANCAS,VILA VERDE,RESIDÊNCIA
15582,2025-08-18T00:00:00,06:30:00,BU,VITIMA,29,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,GUACUI,OUTRO LOCAL,RESIDÊNCIA
15583,2025-08-18T00:00:00,Indeterminada,BU,VITIMA,29,FEMININO,PARDA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,CARIACICA,CAMPO VERDE,RESIDÊNCIA
15584,2025-08-18T00:00:00,07:52:00,BU,VITIMA,29,FEMININO,PARDA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,ARACRUZ,OUTRO LOCAL,AMBIENTE WEB
15585,2025-08-18T00:00:00,11:30:00,BU,VITIMA,29,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,MARATAIZES,BARRA DE ITAPEMIRIM,VIA PÚBLICA
15586,2025-08-18T00:00:00,20:40:00,BU,VITIMA,29,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ITAPEMIRIM,GARRAFAO,AMBIENTE WEB
15587,2025-08-18T00:00:00,14:00:00,BU,VITIMA,31,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,VIANA,TANQUE,VIA PÚBLICA
15588,2025-08-18T00:00:00,10:00:00,BU,VITIMA,32,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,BARRA DE SAO FRANCISCO,CENTRO,RESIDÊNCIA
15589,2025-08-18T00:00:00,00:00:00,BU,VITIMA,32,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SAO MATEUS,OUTRO LOCAL,AMBIENTE WEB
15590,2025-08-18T00:00:00,13:53:00,BABU,VITIMA,33,FEMININO,INDETERMINADA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ITAPEMIRIM,ITAOCA,HOSPITAL
15591,2025-08-18T00:00:00,09:50:00,BU,VITIMA,34,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CASTELO,VOLTA REDONDA,RESIDÊNCIA
15592,2025-08-18T00:00:00,15:47:00,BABU,VITIMA,34,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,LINHARES,JUPARANA,VIA PÚBLICA
15593,2025-08-18T00:00:00,18:56:00,BABU,VITIMA,34,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,LINHARES,AVISO,RESIDÊNCIA
15594,2025-08-18T00:00:00,23:42:00,BU,VITIMA,34,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,ALEGRE,VILA DO SUL,AMBIENTE WEB
15595,2025-08-18T00:00:00,21:50:00,BU,VITIMA,34,FEMININO,BRANCA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,CASTELO,VOLTA REDONDA,RESIDÊNCIA
15596,2025-08-18T00:00:00,21:17:00,BU,VITIMA,34,FEMININO,BRANCA,A11D,CRIMES CONTRA A PESSOA,"CRIMES CONTRA A PESSOA: CALÚNIA, DIFAMAÇÃO E INJÚRIA: CONTRA MULHER - LEI MARIA PENHA",ES,CARIACICA,RIO MARINHO,RESIDÊNCIA
15597,2025-08-18T00:00:00,22:39:00,BABU,VITIMA,35,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CACHOEIRO DE ITAPEMIRIM,MONTE CRISTO,RESIDÊNCIA
15598,2025-08-18T00:00:00,11:00:00,BU,VITIMA,36,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SERRA,SERRA DOURADA II,RESIDÊNCIA
15599,2025-08-18T00:00:00,17:00:00,BU,VITIMA,36,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,GUARAPARI,CONDADOS DE GUARAPARI,RESIDÊNCIA
15600,2025-08-18T00:00:00,08:04:00,BU,VITIMA,38,FEMININO,BRANCA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,SERRA,PLANALTO SERRANO,RESIDÊNCIA
15601,2025-08-18T00:00:00,20:02:00,BABU,VITIMA,39,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SERRA,FEU ROSA,RESIDÊNCIA
15602,2025-08-18T00:00:00,21:00:00,BU,VITIMA,39,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CACHOEIRO DE ITAPEMIRIM,NOSSA SENHORA DE FATIMA,RESIDÊNCIA
15603,2025-08-18T00:00:00,10:00:00,BU,VITIMA,40,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,BARRA DE SAO FRANCISCO,PAULISTA,RESIDÊNCIA
15604,2025-08-18T00:00:00,20:35:00,BU,VITIMA,40,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,VIANA,MARCILIO DE NORONHA,RESIDÊNCIA
15605,2025-08-18T00:00:00,Indeterminada,BU,VITIMA,41,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,LINHARES,OUTRO LOCAL,AMBIENTE WEB
15606,2025-08-18T00:00:00,Indeterminada,BU,VITIMA,41,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,LINHARES,OUTRO LOCAL,AMBIENTE WEB
15607,2025-08-18T00:00:00,21:00:00,BU,VITIMA,41,FEMININO,BRANCA,A11D,CRIMES CONTRA A PESSOA,"CRIMES CONTRA A PESSOA: CALÚNIA, DIFAMAÇÃO E INJÚRIA: CONTRA MULHER - LEI MARIA PENHA",ES,ANCHIETA,PRAIA DE PARATI,VIA PÚBLICA
15608,2025-08-18T00:00:00,14:00:00,BU,VITIMA,42,FEMININO,BRANCA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,VITORIA,MARIA ORTIZ,AMBIENTE WEB
15609,2025-08-18T00:00:00,23:18:00,BABU,VITIMA,43,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SERRA,NOVA CARAPINA I,RESIDÊNCIA
15610,2025-08-18T00:00:00,15:04:00,BABU,VITIMA,44,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,COLATINA,BAUNILHA,RESIDÊNCIA
15611,2025-08-18T00:00:00,Indeterminada,BU,VITIMA,44,FEMININO,BRANCA,A11D,CRIMES CONTRA A PESSOA,"CRIMES CONTRA A PESSOA: CALÚNIA, DIFAMAÇÃO E INJÚRIA: CONTRA MULHER - LEI MARIA PENHA",ES,SERRA,COLINA DE LARANJEIRAS,RESIDÊNCIA
15612,2025-08-18T00:00:00,14:00:00,BU,VITIMA,46,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,GUACUI,OUTRO LOCAL,AMBIENTE WEB
15613,2025-08-18T00:00:00,20:55:00,BABU,VITIMA,47,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CASTELO,SANTO AGOSTINHO,VIA PÚBLICA
15614,2025-08-18T00:00:00,20:00:00,BU,VITIMA,47,FEMININO,BRANCA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,VILA VELHA,VALE ENCANTADO,RESIDÊNCIA
15615,2025-08-18T00:00:00,18:30:00,BU,VITIMA,48,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VILA VELHA,PRIMEIRO DE MAIO,RESIDÊNCIA
15616,2025-08-18T00:00:00,20:45:00,BU,VITIMA,49,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SOORETAMA,CENTRO,RESIDÊNCIA
15617,2025-08-18T00:00:00,Indeterminada,BU,VITIMA,50,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,GUARAPARI,CENTRO,COMÉRCIO
15618,2025-08-18T00:00:00,13:00:00,BU,VITIMA,50,FEMININO,BRANCA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,VITORIA,PRAIA DO CANTO,RESIDÊNCIA
15619,2025-08-18T00:00:00,21:00:00,BU,VITIMA,52,MASCULINO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CACHOEIRO DE ITAPEMIRIM,NOSSA SENHORA DE FATIMA,RESIDÊNCIA
15620,2025-08-18T00:00:00,15:00:00,BU,VITIMA,53,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VILA VELHA,PONTA DA FRUTA,RESIDÊNCIA
15621,2025-08-18T00:00:00,11:10:00,BABU,VITIMA,57,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VARGEM ALTA,CENTRO,RESIDÊNCIA
15622,2025-08-18T00:00:00,22:10:00,BU,VITIMA,57,FEMININO,NEGRA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,SERRA,RESIDENCIAL JACARAIPE,RESIDÊNCIA
15623,2025-08-18T00:00:00,19:00:00,BU,VITIMA,60,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ALFREDO CHAVES,CACO DE POTE,RESIDÊNCIA
15624,2025-08-18T00:00:00,20:02:00,BABU,VITIMA,61,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SERRA,FEU ROSA,RESIDÊNCIA
15625,2025-08-18T00:00:00,07:00:00,BU,VITIMA,66,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,VIANA,OUTRO LOCAL,RESIDÊNCIA
15626,2025-08-18T00:00:00,18:07:00,BABU,VITIMA,66,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ITAGUACU,SANTA FE,RESIDÊNCIA
15627,2025-08-18T00:00:00,10:30:00,BU,VITIMA,72,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SERRA,SERRA DOURADA I,RESIDÊNCIA
15628,2025-08-18T00:00:00,03:02:00,BABU,VITIMA,74,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SAO MATEUS,VILA VERDE,RESIDÊNCIA
15629,2025-08-19T00:00:00,15:11:00,BABU,VITIMA,S/I,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,LARANJA DA TERRA,JOATUBA,RESIDÊNCIA
15630,2025-08-19T00:00:00,22:53:00,BABU,VITIMA,S/I,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,BREJETUBA,BAIRRO NOBRE,RESIDÊNCIA
15631,2025-08-19T00:00:00,Indeterminada,BU,VITIMA,20,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,IBATIBA,VILA NOVA,RESIDÊNCIA
15632,2025-08-19T00:00:00,07:43:00,BU,VITIMA,21,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VILA VELHA,VALE ENCANTADO,RESIDÊNCIA
15633,2025-08-19T00:00:00,14:00:00,BABU,VITIMA,22,FEMININO,PARDA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,VILA VELHA,CENTRO VILA VELHA,VIA PÚBLICA
15634,2025-08-19T00:00:00,13:33:00,BABU,VITIMA,23,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,COLATINA,SAO MIGUEL,RESIDÊNCIA
15635,2025-08-19T00:00:00,13:20:00,BU,VITIMA,23,FEMININO,AMARELA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CACHOEIRO DE ITAPEMIRIM,FE E RACA,RESIDÊNCIA
15636,2025-08-19T00:00:00,16:23:00,BU,VITIMA,23,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,ALFREDO CHAVES,BOA VISTA,RESIDÊNCIA
15637,2025-08-19T00:00:00,11:56:00,BABU,VITIMA,24,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SANTA MARIA DE JETIBA,CARAMURU II,RESIDÊNCIA
15638,2025-08-19T00:00:00,11:59:00,BABU,VITIMA,25,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VILA VELHA,PRAIA DE ITAPARICA,RESIDÊNCIA
15639,2025-08-19T00:00:00,Indeterminada,BU,VITIMA,25,FEMININO,PARDA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,GUARAPARI,ITAPEBUSSU,RESIDÊNCIA
15640,2025-08-19T00:00:00,13:00:00,BU,VITIMA,26,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VILA VELHA,ITAPOA,RESIDÊNCIA
15641,2025-08-19T00:00:00,18:32:00,BABU,VITIMA,26,FEMININO,PARDA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,SERRA,LAGOA DE CARAPEBUS,RESIDÊNCIA
15642,2025-08-19T00:00:00,21:36:00,BU,VITIMA,26,FEMININO,NEGRA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,CACHOEIRO DE ITAPEMIRIM,BOM PASTOR,AMBIENTE WEB
15643,2025-08-19T00:00:00,20:00:00,BU,VITIMA,26,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,VILA VELHA,TERRA VERMELHA,RESIDÊNCIA
15644,2025-08-19T00:00:00,17:08:00,BABU,VITIMA,28,FEMININO,INDETERMINADA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SAO MATEUS,CENTRO,RESIDÊNCIA
15645,2025-08-19T00:00:00,20:33:00,BABU,VITIMA,28,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,IRUPI,CENTRO,VIA PÚBLICA
15646,2025-08-19T00:00:00,22:40:00,BU,VITIMA,29,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,JOAO NEIVA,CRUBIXA,RESIDÊNCIA
15647,2025-08-19T00:00:00,10:40:00,BU,VITIMA,31,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CARIACICA,VILA PALESTINA,VIA PÚBLICA
15648,2025-08-19T00:00:00,07:27:00,BU,VITIMA,31,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,SERRA,VISTA DA SERRA I,AMBIENTE WEB
15649,2025-08-19T00:00:00,23:00:00,BU,VITIMA,32,S/I,PARDA,A11D,CRIMES CONTRA A PESSOA,"CRIMES CONTRA A PESSOA: CALÚNIA, DIFAMAÇÃO E INJÚRIA: CONTRA MULHER - LEI MARIA PENHA",ES,SERRA,MARIA NIOBE,RESIDÊNCIA
15650,2025-08-19T00:00:00,Indeterminada,BU,VITIMA,34,FEMININO,NEGRA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,CARIACICA,NOVA ESPERANCA,RESIDÊNCIA
15651,2025-08-19T00:00:00,22:16:00,BABU,VITIMA,34,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CACHOEIRO DE ITAPEMIRIM,CENTRO,RESIDÊNCIA
15652,2025-08-19T00:00:00,10:00:00,BU,VITIMA,34,FEMININO,PARDA,Z32,OCORRÊNCIAS DIVERSAS/ASSISTÊNCIAIS,OCORRÊNCIAS DIVERSAS/ASSISTÊNCIAIS: NOS TERMOS DA LEI MARIA PENHA,ES,SERRA,JOSE DE ANCHIETA,VIA PÚBLICA
15653,2025-08-19T00:00:00,01:26:00,BABU,VITIMA,35,MASCULINO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,LINHARES,BEBEDOURO,VIA PÚBLICA
15654,2025-08-19T00:00:00,10:30:00,BU,VITIMA,35,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CACHOEIRO DE ITAPEMIRIM,SANTO ANTONIO,RESIDÊNCIA
15655,2025-08-19T00:00:00,09:00:00,BU,VITIMA,36,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,AGUA DOCE DO NORTE,PRATINHA,RESIDÊNCIA
