_id,Nº OCORRÊNCIA,DATA DO FATO,HORA DO FATO,GRUPO DE INCIDENTE,TIPO DE INCIDENTE,UF,MUNICÍPIO,BAIRRO,LOGRADOURO,TIPO DE LOCAL
1872,59218204,2025-09-21T00:00:00,17:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,CAMPO BELO,RUA PINHEIRO,RESIDÊNCIA
1873,59211760,2025-09-22T00:00:00,00:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,FEU ROSA,RUA FLOR DE CACTUS,AMBIENTE WEB
1874,59218023,2025-09-22T00:00:00,00:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO MATEUS,OUTRO LOCAL,S/I,AMBIENTE WEB
1875,59218794,2025-09-22T00:00:00,14:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ANCHIETA,OUTRO LOCAL,S/I,AMBIENTE WEB
1876,59226816,2025-09-22T00:00:00,15:53:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,NOVO PORTO CANOA,RUA JURUVA,RESIDÊNCIA
1877,59227510,2025-09-22T00:00:00,00:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO MATEUS,OUTRO LOCAL,S/I,AMBIENTE WEB
1878,59230185,2025-09-22T00:00:00,00:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,SANTA MONICA,RUA 35,AMBIENTE WEB
1879,59336152,2025-09-22T00:00:00,16:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ANCHIETA,ALVORADA,S/I,OUTRO LOCAL
1880,59221041,2025-09-23T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,NOSSA SENHORA APARECIDA,RUA PIO,AMBIENTE WEB
1881,59227493,2025-09-23T00:00:00,10:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,ARACAS,RODOVIA DARLI SANTOS,ESCOLA
1882,59230001,2025-09-23T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO MATEUS,OUTRO LOCAL,S/I,AMBIENTE WEB
1883,59235150,2025-09-23T00:00:00,18:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,ELDORADO,RUA RIO TOCANTINS,AMBIENTE WEB
1884,59242302,2025-09-23T00:00:00,22:11:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,HONORIO FRAGA,RUA THEODORO VAGO,AMBIENTE WEB
1885,59277447,2025-09-23T00:00:00,15:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,JARDIM GUANABARA,RUA JACAREPAGUÁ,OUTRO LOCAL
1886,59294852,2025-09-23T00:00:00,16:24:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ANCHIETA,CENTRO,CENTRO,COMÉRCIO
1887,59230080,2025-09-24T00:00:00,14:48:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ARACRUZ,OUTRO LOCAL,S/I,AMBIENTE WEB
1888,59235261,2025-09-24T00:00:00,09:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,NOVA CARAPINA I,RUA PONTE NOVA,RESIDÊNCIA
1889,59235276,2025-09-24T00:00:00,00:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,OUTRO LOCAL,S/I,OUTRO LOCAL
1890,59235286,2025-09-24T00:00:00,16:21:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,RESIDENCIAL VISTA DO MESTRE,CONDOMÍNIO,OUTRO LOCAL
1891,59235303,2025-09-24T00:00:00,19:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,NOVA CARAPINA I,CASA,AMBIENTE WEB
1892,59236619,2025-09-24T00:00:00,09:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,NOVA CARAPINA I,S/I,AMBIENTE WEB
1893,59238946,2025-09-24T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,FLEXAL II,AV NOSSA SENHORA DA PENHA,AMBIENTE WEB
1894,59242512,2025-09-24T00:00:00,16:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,CIDADE CONTINENTAL,S/I,AMBIENTE WEB
1895,59284419,2025-09-24T00:00:00,09:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,OUTRO LOCAL,S/I,AMBIENTE WEB
1896,59236433,2025-09-25T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,PINHEIROS,OUTRO LOCAL,S/I,AMBIENTE WEB
1897,59236888,2025-09-25T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,LINHARES,INTERLAGOS,AV VASCO FERNANDES COUTINHO,RESIDÊNCIA
1898,59237608,2025-09-25T00:00:00,09:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ARACRUZ,OUTRO LOCAL,S/I,AMBIENTE WEB
1899,59237957,2025-09-25T00:00:00,13:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO MATEUS,OUTRO LOCAL,S/I,AMBIENTE WEB
1900,59238163,2025-09-25T00:00:00,10:48:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,CENTRAL CARAPINA,S/I,AMBIENTE WEB
1901,59238595,2025-09-25T00:00:00,14:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO MATEUS,OUTRO LOCAL,S/I,AMBIENTE WEB
1902,59242315,2025-09-25T00:00:00,12:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,VILA LENIRA,S/I,OUTRO LOCAL
1903,59242456,2025-09-25T00:00:00,14:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,SERRA DOURADA I,S/I,OUTRO LOCAL
1904,59242581,2025-09-25T00:00:00,16:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,GUARACIABA,S/I,AMBIENTE WEB
1905,59262859,2025-09-25T00:00:00,20:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,DIVINOPOLIS,RUA ABAETE,AMBIENTE WEB
1906,59262900,2025-09-25T00:00:00,20:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,CACAROCA,RUA DALILA,OUTRO LOCAL
1907,59286380,2025-09-25T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,CONJUNTO CARAPINA I,RUA C 13,AMBIENTE WEB
1908,59413366,2025-09-25T00:00:00,16:41:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,PINHEIROS,OUTRO LOCAL,S/I,OUTRO LOCAL
1909,59255708,2025-09-26T00:00:00,17:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VARGEM ALTA,SOSSEGO,ZONA RURAL,OUTRO LOCAL
1910,59262848,2025-09-26T00:00:00,11:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,PORTO CANOA,RUA DOS PARDAIS,RESIDÊNCIA
1911,59262915,2025-09-26T00:00:00,10:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,VISTA DA SERRA I,RUA BOA ESPERANÇA,RESIDÊNCIA
1912,59276654,2025-09-26T00:00:00,16:37:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,CIDADE CONTINENTAL,RUA TASMNIA,OUTRO LOCAL
1913,59277351,2025-09-26T00:00:00,00:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO MATEUS,OUTRO LOCAL,S/I,AMBIENTE WEB
1914,59393371,2025-09-26T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,BARRO VERMELHO,RUA DR JOAO CARLOS DE SOUZA,AMBIENTE WEB
1915,59258394,2025-09-27T00:00:00,14:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,MARIA DAS GRACAS,TRAVESSA JOSE ARREBOLA,OUTRO LOCAL
1916,59263851,2025-09-27T00:00:00,19:51:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,SERRA DOURADA III,S/I,OUTRO LOCAL
1917,59263927,2025-09-27T00:00:00,16:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,SERRA DOURADA II,S/I,AMBIENTE WEB
1918,59286242,2025-09-27T00:00:00,10:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM DA PENHA,S/I,AMBIENTE WEB
1919,59430322,2025-09-27T00:00:00,03:34:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,PRAIA DE ITAPARICA,RODOVIA DO SOL,AMBIENTE WEB
1920,59267612,2025-09-28T00:00:00,10:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CACHOEIRO DE ITAPEMIRIM,NOSSA SENHORA DE FATIMA,JOSE ROSA MACHADO,COMÉRCIO
1921,59328100,2025-09-28T00:00:00,10:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,JOSE DE ANCHIETA,RUA CEDRO,OUTRO LOCAL
1922,59390482,2025-09-28T00:00:00,13:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,SERRA DOURADA III,RUA TIÊ,RESIDÊNCIA
1923,59270940,2025-09-29T00:00:00,12:40:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ARACRUZ,OUTRO LOCAL,S/I,AMBIENTE WEB
1924,59274103,2025-09-29T00:00:00,17:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,GURIGICA,S/I,AMBIENTE WEB
1925,59277135,2025-09-29T00:00:00,15:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ANCHIETA,ALTO PONGAL,RUA VIRGILIO LORENCINI,AMBIENTE WEB
1926,59277989,2025-09-29T00:00:00,00:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO MATEUS,OUTRO LOCAL,S/I,AMBIENTE WEB
1927,59278941,2025-09-29T00:00:00,18:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,MANTENOPOLIS,CORREGO MANTENINHA,S/I,AMBIENTE WEB
1928,59282351,2025-09-29T00:00:00,11:10:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,PLANALTO SERRANO,RUA RIO DE JANEIRO,AMBIENTE WEB
1929,59284507,2025-09-29T00:00:00,17:40:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,ELDORADO,RUA RIO JURUÁ,OUTRO LOCAL
1930,59299990,2025-09-29T00:00:00,14:33:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,PITANGA,RUA ARISTIDES CORREIA,OUTRO LOCAL
1931,59323926,2025-09-29T00:00:00,16:05:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,OUTRO LOCAL,RUA FLORESTA,AMBIENTE WEB
1932,59340650,2025-09-29T00:00:00,00:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM CAMBURI,RUA CARLOS DELGADO GUERRA PINTO,AMBIENTE WEB
1933,59472357,2025-09-29T00:00:00,20:58:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VARGEM ALTA,CENTRO,RUA WILLIAN ROSE,RESIDÊNCIA
1934,59281446,2025-09-30T00:00:00,11:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,PORTO CANOA,RUA INHAMBUS,OUTRO LOCAL
1935,59282244,2025-09-30T00:00:00,15:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,CIDADE CONTINENTAL,RUA AMILCAR CABRAL,AMBIENTE WEB
1936,59282985,2025-09-30T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,VALPARAISO,RUA SANTOS DUMONT,AMBIENTE WEB
1937,59284688,2025-09-30T00:00:00,11:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ANCHIETA,CENTRO,RUA MANOEL VIANA,OUTRO LOCAL
1938,59294314,2025-09-30T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ANCHIETA,PORTAL DE ANCHIETA,AVENIDA THEONILA ANTUNES NOGUEIRA,AMBIENTE WEB
1939,59295027,2025-09-30T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,ALTO VILA NOVA,RUA JOAO DA MATA VENTURA,AMBIENTE WEB
1940,59390285,2025-09-30T00:00:00,14:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,JARDIM PRIMAVERA,RUA ACÁCIA ROXA,AMBIENTE WEB
1941,59286664,2025-01-10T00:00:00,00:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,MATA DA PRAIA,RUA ARTACERCE BROTTO,OUTRO LOCAL
1942,59286822,2025-01-10T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,PINHEIROS,SANTO ANTONIO,RUA EDUARDO PINHEIRO,AMBIENTE WEB
1943,59290910,2025-01-10T00:00:00,15:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ANCHIETA,CENTRO,RUA JAIRO PIMENTEL,OUTRO LOCAL
1944,59291124,2025-01-10T00:00:00,14:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,CIDADE CONTINENTAL,RUA TANOMAMI,AMBIENTE WEB
1945,59291180,2025-01-10T00:00:00,00:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO MATEUS,OUTRO LOCAL,S/I,AMBIENTE WEB
1946,59292763,2025-01-10T00:00:00,21:57:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,IRUPI,ZONA RURAL,VILA DO DEVAIR,AMBIENTE WEB
1947,59297114,2025-01-10T00:00:00,18:20:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,OUTRO LOCAL,AVENIDA VIRGÍLIO DA COSTA TEIXEIRA,RESIDÊNCIA
1948,59299953,2025-01-10T00:00:00,15:25:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,PORTO CANOA,S/I,AMBIENTE WEB
1949,59299973,2025-01-10T00:00:00,16:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,CENTRO DA SERRA,S/I,OUTRO LOCAL
1950,59300290,2025-01-10T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ARACRUZ,OUTRO LOCAL,S/I,AMBIENTE WEB
1951,59338961,2025-01-10T00:00:00,00:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ANCHIETA,ALVORADA,RUA MARECHAL FLORIANO PEIXOTO,AMBIENTE WEB
1952,59400072,2025-01-10T00:00:00,15:59:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,JARDIM CARAPINA,CARAPINA,OUTRO LOCAL
1953,59400231,2025-01-10T00:00:00,10:56:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,ANDRE CARLONI,RUA SANTA TEREZINHA,AMBIENTE WEB
1954,59431593,2025-01-10T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,PINHEIROS,ZONA RURAL,FAZENDA MEGA SENA,AMBIENTE WEB
1955,59575501,2025-01-10T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,SAO DOMINGOS,RUA SAO LUCAS,AMBIENTE WEB
1956,59290928,2025-02-10T00:00:00,05:57:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ANCHIETA,OUTRO LOCAL,S/I,AMBIENTE WEB
1957,59292446,2025-02-10T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,PINHEIROS,CENTRO,PRAÇA BAIANA,COMÉRCIO
1958,59293375,2025-02-10T00:00:00,07:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,SERRA DOURADA III,RUA CARCARÁ,OUTRO LOCAL
1959,59296240,2025-02-10T00:00:00,10:23:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,OUTRO LOCAL,S/I,AMBIENTE WEB
1960,59300012,2025-02-10T00:00:00,21:31:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,CAMPINHO DA SERRA II,S/I,AMBIENTE WEB
1961,59300060,2025-02-10T00:00:00,18:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,PORTO CANOA,RUA DOS PERIQUITOS,OUTRO LOCAL
1962,59300315,2025-02-10T00:00:00,18:34:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SANTA MARIA DE JETIBA,GARRAFAO,PREDIO,RESIDÊNCIA
1963,59300410,2025-02-10T00:00:00,17:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,SANTA CLARA,RUA SÃO JOÃO,AMBIENTE WEB
1964,59300733,2025-02-10T00:00:00,20:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,SANTA MARTHA,ESCADA,OUTRO LOCAL
1965,59329855,2025-02-10T00:00:00,07:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VARGEM ALTA,CENTRO,RUA PEDRO ISRAEL DAVID,REPARTICAO PUBLICA
1966,59346423,2025-02-10T00:00:00,15:26:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CONCEICAO DA BARRA,NOSSA SENHORA APARECIDA,RUA VINTE E DOIS DE NOVEMBRO,AMBIENTE WEB
1967,59394686,2025-02-10T00:00:00,00:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,SERRA DOURADA II,RUA XINGU,AMBIENTE WEB
1968,59300694,2025-03-10T00:00:00,08:10:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CASTELO,CENTRO,RUA FREI MANOEL,AMBIENTE WEB
1969,59301097,2025-03-10T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,PINHEIROS,CENTRO,FARMACIA DO TRABALHADOR E DO APOSENTADO,COMÉRCIO
1970,59302985,2025-03-10T00:00:00,12:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,MATA DA PRAIA,AV CARLOS GOMES DE SA,AMBIENTE WEB
1971,59303673,2025-03-10T00:00:00,12:50:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,VILA GARRIDO,RUA CAP VIEIRA DE MELO,AMBIENTE WEB
1972,59303741,2025-03-10T00:00:00,14:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ALFREDO CHAVES,CENTRO,ALAMEDA JOSE SEME,AMBIENTE WEB
1973,59303882,2025-03-10T00:00:00,10:52:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SANTA MARIA DE JETIBA,SAO LUIS,RUA FERNANDO HAESE,OUTRO LOCAL
1974,59309404,2025-03-10T00:00:00,08:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,MARIA DAS GRACAS,AVENIDA BRASIL,COMÉRCIO
1975,59326708,2025-03-10T00:00:00,13:10:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,COLINA DA SERRA,S/I,AMBIENTE WEB
1976,59326821,2025-03-10T00:00:00,08:12:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,OUTRO LOCAL,S/I,AMBIENTE WEB
1977,59326920,2025-03-10T00:00:00,08:12:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,OUTRO LOCAL,S/I,AMBIENTE WEB
1978,59327204,2025-03-10T00:00:00,13:08:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SANTA TERESA,CENTRO,AV. DARLY NERTY VERVLOET,AMBIENTE WEB
1979,59327250,2025-03-10T00:00:00,15:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,NOVO PORTO CANOA,S/I,AMBIENTE WEB
1980,59340830,2025-03-10T00:00:00,15:21:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM CAMBURI,NÃO SE APLICA - GOLPE FOI EM AMBIENTE VIRTUAL,OUTRO LOCAL
1981,59417932,2025-03-10T00:00:00,13:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,JARDIM TROPICAL,S/I,OUTRO LOCAL
1982,59522109,2025-03-10T00:00:00,14:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,SAO DOMINGOS,S/I,AMBIENTE WEB
1983,59327797,2025-04-10T00:00:00,09:04:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CASTELO,INDEPENDENCIA,RUA WARLEY COSTA,RESIDÊNCIA
1984,59346586,2025-04-10T00:00:00,03:12:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,CIDADE CONTINENTAL,RUA DOS TIGRES,AMBIENTE WEB
1985,59415531,2025-04-10T00:00:00,04:46:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,BAIRRO NOVO,RUA MANOEL BERMUDES DA SILVA,ESCRITORIO
1986,59424818,2025-04-10T00:00:00,04:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,VISTA DA SERRA II,S/I,OUTRO LOCAL
1987,59327285,2025-05-10T00:00:00,09:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,CASCATA,RUA MARGARIDAS,RESIDÊNCIA
1988,59354247,2025-05-10T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,SERRA DOURADA II,RUA MOÇAMBIQUE,AMBIENTE WEB
1989,59363016,2025-05-10T00:00:00,23:12:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,VISTA DA SERRA I,S/I,AGÊNCIA BANCÁRIA
1990,59329872,2025-06-10T00:00:00,10:20:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CASTELO,ZONA RURAL,COMUNIDADE PONTE DE SÃO JOÃO,AMBIENTE WEB
1991,59336821,2025-06-10T00:00:00,11:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,SANTA LUZIA,ROD NORTE SUL,RESIDÊNCIA
1992,59340891,2025-06-10T00:00:00,15:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM CAMBURI,AVENIDA EURICO REZENDE,AMBIENTE WEB
1993,59345442,2025-06-10T00:00:00,12:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,VISTA DA SERRA I,AVENIDA GUARAPARI,RESIDÊNCIA
1994,59345798,2025-06-10T00:00:00,18:07:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO ROQUE DO CANAA,VILA VERDE,S/I,AMBIENTE WEB
1995,59363035,2025-06-10T00:00:00,14:19:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,ESTANCIA MONAZITICA,RUA RIO GRANDE DO SUL,AMBIENTE WEB
1996,59402082,2025-06-10T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,JARDIM GUADALAJARA,RUA TUIUTI,AMBIENTE WEB
